full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT,M1,K1,M2,K2,PC,diameter,extent,albedo,rot_per,GM
"     P/2015 K5 (PANSTARRS)",.5539570891841983,2.986132721610053,39.98727944560723,134.2690419761483,105.9947856967642,10.40330873884714,20150606.3738241,17.3223536172321,JFc,64,5,56,,,,,,13.7,10.,,,,,,,,
"     C/2015 LC2 (PANSTARRS)",1.001274786422385,5.892045829085687,93.71028748236863,223.5667139466356,341.8731437990741,,20150501.9664393,,HYP,1167,,437,,,,,,10.2,4.5,,,,,,,,
"     C/2015 M1 (PANSTARRS)",.9945792491742683,2.091599116811473,57.30953243698087,100.2916236242856,163.9830249301528,769.6092903182436,20150515.6833202,7579.43285512074,COM,62,,66,,,,,,15.9,10.,,,,,,,,
"     P/2015 M2 (PANSTARRS)",.179076547906711,5.912782654359772,3.973864755919864,86.6113392743942,224.7869319297724,8.492415879760918,20150831.1343806,19.3304551973083,CTc,873,4,152,,,,,,7.0,11.75,11.9,5.,0.03,,,,,
"     C/2015 M3 (PANSTARRS)",.9732784718314672,3.552413799065587,65.95106477967606,143.0928423336439,123.762543525883,262.3316162354817,20150826.2320027,1532.85681115273,COM,488,,150,,,,,,14.7,4.5,,,,,,,,
"     C/2015 O1 (PANSTARRS)",.9999942726886238,3.729638328146878,127.2110782162259,299.8558487296183,89.5938608233934,1302400.865883696,20180219.0294217,525511335.881969,COM,1740,,3677,,8.216986809823565E-8,-3.691365570317524E-8,6.356848766048048E-9,,7.2,8.5,10.0,5.,0.03,,,,,
"     C/2015 P3 (SWAN)",.9971007443233582,.7152203270236756,58.18370702468805,88.14530571752381,132.8720993332915,492.6668106445273,20150727.7965541,3874.70105820068,COM,54,,132,,,,,,16.3,10.25,18.8,5.,0.03,,,,,
"     P/2015 P4 (PANSTARRS)",.5842389078931005,2.525161875276495,8.71375729171511,104.7469244141135,280.8168109130261,9.622015545679632,20160119.0317977,14.9684306991217,JFc,140,5,80,,,,,,6.5,28.,16.8,5.,0.03,,,,,
"     P/2015 PD229 (Cameron-ISON)",.3267341751786454,4.831886263200296,2.026881848703597,342.7736545275477,352.3705702672645,9.521690244213834,20150814.2172893,19.226640305743,JFc,547,4,100,,,,,,14.2,4.5,,,,,,,,
"     C/2015 Q1 (Scotti)",.4892274673102501,1.751698393750938,22.64932807710609,203.3105483050001,198.9668507105223,5.107317240963873,20150909.1595569,6.35120159466491,JFc,197,4,362,,,,,,15.7,4.5,,,,,,,,
"     P/2015 Q2 (Pimentel)",.7543658909158587,1.819120388944875,146.2021559402096,228.2447727251498,244.4079203877576,12.99250651195707,20150910.3392306,20.1542830921328,HTC,77,6,60,,,,,,15.3,10.,,,,,,,,
"     C/2015 R1 (PANSTARRS)",.6328616031094446,2.165458647505386,22.66832740643245,48.51408040506756,300.5377061215045,9.630957449778565,20150625.7669283,14.3247922907842,JFc,127,4,257,,,,,,13.5,10.75,15.8,5.,0.03,,,,,
"     P/2015 R2 (PANSTARRS)",.452029740164532,2.473558405994483,15.55167277759301,168.6682518952443,149.6485822912279,6.554516974363519,20150608.2002337,9.59082515414238,JFc,9,9,24,,,,,,15.6,10.,,,,,,,,
"     C/2015 R3 (PANSTARRS)",.9985452072219092,4.903296060797902,83.61358520179625,36.41151442251908,272.02094793,6735.982601424565,20140211.8774621,195676.500440572,COM,382,,33,,,,,,4.6,15.5,13.4,5.,0.03,,,,,
"     C/2015 T2 (PANSTARRS)",1.000389042702436,6.93528419368787,124.543195419278,51.05822935409078,30.7733082885158,,20170520.6075658,,HYP,1448,,214,,,,,,7.0,10.25,11.4,5.,0.03,,,,,
"     P/2015 T3 (PANSTARRS)",.4647389714175506,2.169703697629267,12.22002969255031,119.889228108251,196.6045081978149,5.937382683665368,20150310.0870257,8.16132005400771,JFc,51,6,54,,,,,,8.9,23.75,,,,,,,,
"     C/2015 T4 (PANSTARRS)",.9736172959439527,2.29637664384872,87.91719202629839,251.787616110196,270.1357557671161,171.7856006220382,20160618.9468030,812.07085689192,COM,317,3,345,,,,,,7.1,16.75,13.4,5.,0.03,,,,,
"     C/2015 T5 (Sheppard-Tholen)",.6660826062637726,9.33830229810032,11.04835439001889,311.1926988187603,61.83899882362009,46.59350882208924,20160124.5101421,147.894332755249,CTc,388,4,22,,,,,,7.7,10.,,,,,,,,
"     P/2015 TO19 (Lemmon-PANSTARRS)",.3589806094193843,2.925475887119088,6.499878192422687,321.6503870304229,89.28271628477785,6.202097880873428,20160306.9794245,9.74981187806707,JFc,335,5,54,,,,,,7.7,22.75,,,,,,,,
"     P/2015 TP200 (LINEAR)",.5361296715326647,3.385307416367674,8.772292885299674,6.975444808703271,82.73560997339052,11.21061393757191,20161028.2027778,19.7156218956443,JFc,937,3,693,,,,,,6.8,15.75,12.7,5.,0.03,,,,,
"     C/2015 TQ209 (LINEAR)",.999051779834793,1.413140309851461,11.39246407591976,224.0831767598833,281.5020129267562,2979.203306595063,20160827.5783791,57533.7059107785,COM,147,,405,,,,,,11.1,8.5,13.2,5.,0.03,,,,,
"     C/2015 V1 (PANSTARRS)",1.000554640216975,4.266704204880552,139.2304871165593,197.1937556389107,179.6496651847307,,20171217.8036551,,HYP,1317,,2145,,,,,,8.3,8.,10.5,5.,0.03,,,,,
"     C/2015 V2 (Johnson)",1.001702678864093,1.63695016986237,49.87481273794398,69.85210234634293,164.898091757134,,20170612.3474581,,HYP,1750,,5886,,2.276659357756765E-8,-4.248279236692164E-9,-4.423422476715499E-9,,10.0,4.5,,,,,,,,
"     C/2015 V3 (PANSTARRS)",.9948438579645534,4.23569092288415,86.2317708224312,2.34088536076768,.8212751709183022,1638.733371513855,20151124.8667369,23545.4658376754,COM,418,,99,,,,,,7.3,15.5,13.1,5.,0.03,,,,,
"     C/2015 V4 (PANSTARRS)",.705601764290066,5.459627834106404,60.75130635629077,179.896328042832,306.9071173374868,31.63045744402475,20160827.9946011,79.8637974345284,HTC,509,3,79,,,,,,12.9,4.5,,,,,,,,
"     C/2015 VL62 (Lemmon-Yeung-PANSTARRS)",1.002030883033814,2.720270778953799,165.6140828964958,94.54614299421908,128.3594393325243,,20170828.5923329,,HYP,987,,2115,,,,,,11.4,5.,,,,,,,,
"     C/2015 WZ (PANSTARRS)",.992873806064534,1.376637801426724,134.1349376344899,40.04580966690223,66.71064787884193,384.9832659265386,20160415.7992500,2685.0432310712,COM,272,,373,,,,,,10.4,25.25,16.5,5.,0.03,,,,,
"     C/2015 W1 (Gibbs)",1.001287000343767,2.231882581329438,87.31815055184917,114.3148576608674,48.11379935590006,,20160517.1941723,,HYP,228,,355,,,,,,12.7,9.5,15.2,5.,0.03,,,,,
"     P/2015 W2 (Catalina)",.6341054240006232,2.678335705007854,11.61121470405174,294.2472942945438,117.6265084172363,11.96159547020812,20150930.8915559,19.8048592970561,JFc,81,4,188,,,,,,8.8,21.25,15.4,5.,0.03,,,,,
"     P/2015 X1 (PANSTARRS)",.4203912574152417,2.103546442281023,12.16220533847675,161.7912821854717,219.0299790694135,5.154958434302732,20151010.6766185,6.91407312088701,JFc,144,4,88,,,,,,16.3,10.,18.4,5.,0.03,,,,,
"     C/2015 XY1 (Lemmon)",1.00403149022112,7.92795568998199,148.8468905335813,281.6160610553572,196.3540866111701,,20180429.9599886,,HYP,1782,,724,,,,,,6.4,8.25,9.2,5.,0.03,,,,,
"     C/2015 X2 (Catalina)",.8790792365396156,1.904555403538522,72.45847594894742,101.0941236930233,42.01818306950209,29.59632747275072,20151220.7174827,62.5096831696469,HTC,67,6,43,,,,,,16.1,10.,,,,,,,,
"     P/2015 X3 (PANSTARRS)",.438156125091875,2.822133341920437,24.37206398324134,77.33339818343219,306.8916980502037,7.223836607941254,20150807.8432588,11.2577349856568,JFc,34,6,31,,,,,,14.4,10.,,,,,,,,
"     C/2015 X4 (Elenin)",.8128069022727644,3.394684182610662,29.50490070566778,262.6358029046453,176.3289764086126,32.87464651201947,20151103.4674287,77.227596836937,JFc,823,3,599,,,,,,13.1,4.5,,,,,,,,
"     C/2015 X5 (PANSTARRS)",1.003043177275224,6.801745947790341,124.2845326533225,122.311472970474,27.75050581234631,,20171231.0351868,,HYP,1531,,227,,,,,,6.6,10.5,11.4,5.,0.03,,,,,
"     P/2015 X6 (PANSTARRS)",.1696231515245035,2.287338282207777,4.55813510382726,107.1119540729192,329.0218076992219,3.221818882776149,20160318.6414707,4.57183925091771,ETc,116,5,46,,,,,,16.1,10.,,,,,,,,
"     C/2015 X7 (ATLAS)",1.001890358851592,3.684549537934284,57.57892473586789,139.8840704475252,348.4885369707756,,20160730.2496954,,HYP,870,,620,,,,,,11.6,6.,,,,,,,,
"     C/2015 X8 (NEOWISE)",.9391139990453506,1.190272583071752,155.281697527881,191.1118702885223,20.40052650458582,37.90812653689412,20151023.1242024,86.4373954573247,HTC,683,5,116,,,-4.513709151462748E-7,,,16.2,4.5,18.1,5.,0.03,,,,,
"     C/2015 Y1 (LINEAR)",.9913853747511308,2.51405404792186,71.21903474384224,135.7777778379236,24.71055824031454,581.1570808634557,20160515.1837072,4985.57820263783,COM,491,,573,,,,,,6.5,21.5,13.9,5.,0.03,,,,,
"     C/2015 YG1 (NEOWISE)",.8792362154294353,2.073411373790025,57.33603835888664,350.5118626793929,102.7917631141584,32.26488600837738,20150928.9715929,71.1428640569406,HTC,140,4,222,,,,,,12.1,10.5,15.2,5.,0.03,,,,,
"     C/2016 A1 (PANSTARRS)",1.001966504811738,5.327762459247099,121.1853727914334,128.1744513459093,10.32002761991665,,20171123.3705560,,HYP,1506,,2139,,,,,,6.4,9.25,9.9,5.,0.03,,,,,
"     P/2016 A2 (Christensen)",.2739123221061038,3.446461013761374,26.77971715744011,291.7378670535985,139.8760602653328,6.046775460814931,20150616.9896628,10.3415266999293,JFc,15,7,49,,,,,,12.1,10.,15.3,5.,0.03,,,,,
"     P/2016 A3 (PANSTARRS)",.379521203042716,4.78951241444756,8.593972262695917,187.7944028207344,338.4644923427707,10.64860549686372,20170413.5326820,21.4464166594691,JFc,1237,3,153,,,,,,7.1,13.25,12.9,5.,0.03,,,,,
"     C/2016 A5 (PANSTARRS)",.997641361286414,2.946900876612712,40.31819698183355,136.215401980907,321.6168428268885,2495.868080526238,20150628.3419472,44163.5890811298,COM,60,,29,,,,,,16.5,4.5,,,,,,,,
"     C/2016 A6 (PANSTARRS)",.9905998316633845,2.412922813320902,120.9341851036734,300.2536691673096,141.1186727202524,510.965716146174,20151105.9250446,4112.63247124398,COM,38,,42,,,,,,7.9,28.5,,,,,,,,
"     P/2016 A7 (PANSTARRS)",.5666257783071452,2.17664917682147,16.63746983894385,221.4660933365108,352.469582921735,7.868476111521712,20160225.8621861,11.2563151960753,JFc,145,5,46,,,,,,7.8,33.5,,,,,,,,
"     C/2016 A8 (LINEAR)",.9463451853440923,1.881129114849751,148.2118364728456,111.2321643992461,130.2653014910948,68.23854707501582,20160830.6695855,207.597950464136,COM,416,3,1422,,,,,,10.4,13.75,13.9,5.,0.03,,,,,
"     C/2016 B1 (NEOWISE)",.9923947698438305,3.206198855955992,50.47615946870098,231.9541689730266,8.559465187578116,839.9501001957035,20161204.7169246,8656.16133115754,COM,638,,522,,,,,,10.5,8.5,13.0,5.,0.03,,,,,
"     P/2016 BA14 (PANSTARRS)",.6662657795907312,1.008576867528414,18.91890965022642,180.5340598593623,351.8965027284738,5.035615222162384,20160315.5171204,5.2537644316135,JFc,313,1,148,,,,,,21.3,4.5,23.1,5.,0.03,,,,36.6,
"     C/2016 C1 (PANSTARRS)",1.005124247620117,8.462645179401267,56.17888771661402,181.7800570948291,328.7393610247707,,20160219.2963011,,HYP,1563,,236,,,,,,6.5,8.5,10.2,5.,0.03,,,,,
"     C/2016 C2 (NEOWISE)",.9756358251945529,1.559753588672284,38.15660978906267,24.40463409901605,214.4033528556504,126.476890469847,20160419.5968881,512.229554172077,COM,126,4,148,,,,,,13.8,20.75,17.5,5.,0.03,,,,,
"     C/2016 E1 (PANSTARRS)",1.003156197082926,8.176818170805106,131.8906412043308,233.0345425005814,47.29033002388323,,20170601.1236666,,HYP,1399,,166,,,,,,6.9,9.5,11.1,5.,0.03,,,,,
"     C/2016 E2 (Kowalski)",.9923814162872512,1.073963222335838,135.9465461419395,186.6457579822276,321.7234478594129,280.8585488635221,20160206.4449240,1673.71284942713,COM,16,,103,,,,,,20.7,4.5,,,,,,,,
"     P/2016 G1 (PANSTARRS)",.2100303094677956,2.040670954584785,10.96844039261918,204.0756677952023,111.2786263563758,3.125782844952714,20170126.2239493,4.15194922626872,ETc,150,4,143,,,,,,14.6,8.25,,,,,,,,
"     P/2016 J1-A (PANSTARRS)",.2282628376422689,2.448011732206172,14.33019350684708,199.8562829336012,46.58538308798075,3.896147527216456,20160624.2133529,5.64968616451755,ETc,153,3,69,,,,,,16.4,10.,19.8,5.,0.03,,,,,
"     P/2016 J1-B (PANSTARRS)",.2282299320954523,2.448056113004731,14.33112505729149,199.8555027811165,46.58075601348209,3.895947664315915,20160624.1295445,5.6494784727662,ETc,140,3,51,,,,,,17.3,10.,20.6,5.,0.03,,,,,
"     C/2016 J2 (Denneau)",.9975925444691603,1.518366949549062,130.3429649320893,186.1984170697213,318.4724702959125,1259.868960956357,20160411.9347871,15839.2970742111,COM,30,,70,,,,,,17.7,4.5,,,,,,,,
"     C/2016 KA (Catalina)",.9991084768368035,5.40087470320723,104.629353983486,317.5590038467823,63.11117538548785,12110.66054952862,20160201.4428674,471525.743298722,COM,98,,75,,,,,,8.8,10.,12.6,5.,0.03,,,,,
"     C/2016 K1 (LINEAR)",1.000274140163134,2.291521802435562,90.84599744013025,325.7025983714834,18.25342919935698,,20160713.3787412,,HYP,305,,310,,,,,,8.9,22.,16.2,5.,0.03,,,,,
"     C/2016 M1 (PANSTARRS)",.9990509500178084,2.21047499043377,90.99375873975377,92.20400628140081,209.8268030449821,4656.079461076474,20180810.1786172,112409.491346653,COM,1701,,3550,,3.826439537896326E-8,-8.287375625634225E-9,,,8.3,6.75,10.0,5.,0.03,,,,,
"     C/2016 N4 (MASTER)",.9993912630322368,3.199120947945996,72.55722558536029,354.0312850370494,55.95498894786201,10507.48486034906,20170916.5957526,380986.578648416,COM,1658,,2071,,,,,,11.1,4.5,,,,,,,,
"     C/2016 N6 (PANSTARRS)",.9986518606524358,2.669116377800102,105.8304205189905,298.9776751749272,162.8031991752205,3957.034875086709,20180718.2040993,88096.2233557325,COM,1342,,3071,,,,,,6.8,10.25,10.4,5.,0.03,,,,,
"     P/2016 P1 (PANSTARRS)",.2941982533876116,2.279184702019639,25.70655465395719,319.5367731165951,267.5368032129744,4.179242789719963,20150908.3028542,5.80301096250501,JFc,11,8,40,,,,,,15.5,10.,,,,,,,,
"     C/2016 P4 (PANSTARRS)",.981865741916813,5.887990739571292,29.89494352141972,320.7964206230522,355.9995118972055,643.4896361323298,20161016.4773070,5850.71834195753,JFc,38,,37,,,,,,10.7,10.,,,,,,,,
"     C/2016 Q2 (PANSTARRS)",.9993230160486826,7.083338703109332,109.3907955179136,322.3013785113094,84.47498317548242,20919.08097974171,20210511.2514114,1070280.60526918,COM,1737,,419,,,,,,10.9,4.5,,,,,,,,
"     C/2016 Q4 (Kowalski)",.5781984583314178,7.083540378877497,7.256660923512645,271.3284026274644,99.49888926182611,26.50353638170568,20180128.5270630,68.8210855989991,CTc,131,5,81,,,,,,7.0,10.,11.2,5.,0.03,,,,,
"     C/2016 R2 (PANSTARRS)",.9963105353760681,2.602364075760512,58.22404575556241,80.56901123337636,33.19192958902271,1408.097746113734,20180509.5831643,18733.3418877547,COM,1444,,4313,,4.749586869250523E-8,-3.757906003728891E-8,,,7.4,9.5,11.2,5.,0.03,,,,,
"     C/2016 R3 (Borisov)",.9954861525321494,.446783167454035,53.06784002248596,78.66939887713163,118.1359189109053,197.5143445118508,20161010.9993822,984.766094463382,COM,13,7,60,,,,,,16.7,4.5,18.0,5.,0.03,,,,,
"     P/2016 R4 (Gibbs)",.4750601235607119,2.800519824721499,10.86202118560232,168.3468069201167,174.0574598281722,7.86934905137785,20160720.4962174,12.3225852755893,JFc,131,4,186,,,,,,13.1,10.,,,,,,,,
"     C/2016 S1 (PANSTARRS)",.7088477779734836,2.411907660688666,94.68967072031232,227.5382229958063,273.6112820101625,14.15611056634725,20170316.8123804,23.8434477448692,HTC,264,3,127,,,,,,5.7,24.,14.7,5.,0.03,,,,,
"     C/2016 T1 (Matheny)",.9817599017470982,2.30001561765682,129.8180327124013,56.23014288995032,137.3465073813405,249.893320818007,20170201.6500712,1416.00119435389,COM,232,,130,,,,,,15.6,4.5,,,,,,,,
"     C/2016 T2 (Matheny)",.981250571897427,1.90781282464645,81.3111314853432,339.0992287738284,92.28055224745185,201.5984289880991,20161229.0972402,1026.43111818397,COM,411,,178,,,,,,13.8,11.,16.3,5.,0.03,,,,,
"     C/2016 T3 (PANSTARRS)",.9813874871741776,2.649481442467812,22.6759600248663,271.7483621668262,194.6779241495499,282.0494699846605,20170906.9792352,1698.40793490375,COM,555,,436,,,,,,13.7,4.75,,,,,,,,
"     C/2016 U1 (NEOWISE)",1.000252972408931,.3191696505147323,46.4348325774933,61.4285207447346,162.7482703416102,,20170114.0167121,,HYP,83,,366,,,,,,13.1,12.25,19.5,5.,0.03,,,,,
"     C/2016 VZ18 (PANSTARRS)",.9953224034804047,.9102659132704619,24.03563546278521,98.95480816991747,36.38622084440971,388.2921415441447,20170307.3800880,2714.72902156906,COM,290,,351,,,,,,18.4,9.,21.0,5.,0.03,,,,,
"     P/2016 WM48 (Lemmon)",.7867006067571972,1.748069603473235,117.5476690446145,59.87448337283545,35.85683956528158,14.64269060355064,20170226.7856879,23.4618283892285,HTC,258,3,177,,,,,,17.4,4.5,,,,,,,,
"     C/2016 X1 (Lemmon)",.9962528491117854,7.56418148317475,26.4550503190647,256.4252445368602,224.5694637321879,4029.733332724348,20190429.8824164,90698.3403826664,CTc,1213,,289,,,,,,6.6,9.25,10.6,5.,0.03,,,,,
"     C/2017 A1 (PANSTARRS)",.971499200010122,2.29036724462847,49.79362656110061,121.0674333607074,2.044588008599648,158.4326472280804,20170517.1265267,720.410962296795,COM,421,3,196,,,,,,7.9,21.75,15.5,5.,0.03,,,,,
"     C/2017 A3 (Elenin)",.9110761633788587,3.854542689121162,98.50847736711791,97.90394337289965,304.1075321626525,82.8385833743298,20170130.6054663,285.390954462927,COM,330,3,186,,,,,,9.7,10.,13.2,5.,0.03,,,,,
"     C/2017 AB5 (PANSTARRS)",.9999277722160737,9.216436295195681,32.43095325871528,42.69033044452819,78.3959174206304,255195.5204165974,20180217.8829565,45582307.3732679,CTc,842,,85,,,,,,6.8,9.,10.7,5.,0.03,,,,,
"     C/2017 B3 (LINEAR)",1.002064419075125,3.921367476030182,54.17814643488406,2.177985915631981,284.7657848531561,,20190202.5898005,,HYP,1807,,1509,,,,,,7.4,7.5,9.9,5.,0.03,,,,,
"     P/2017 B4 (PANSTARRS)",.3577241048488458,2.81704306398912,20.1834522940225,121.547651580584,16.17586231928297,5.955022290654628,20170127.0575325,9.18577908866,JFc,96,5,88,,,,,,14.9,10.,,,,,,,,
"     C/2017 C1 (NEOWISE)",.9278155235730685,1.501754933541643,65.75224118294994,357.4571908365644,110.2043155925726,40.10705094487433,20170118.9463716,94.894509900358,HTC,102,5,60,,,,,,18.1,8.5,,,,,,,,
"     C/2017 C2 (PANSTARRS)",.9753097352272239,2.430996613637693,118.5838955641769,249.8191400629763,138.7758127661445,194.4884480346957,20170121.6179711,977.003483570329,COM,535,3,97,,,,,,12.4,13.,,,,,,,,
"     P/2017 D1 (Fuls)",.4403332053906672,2.687797547112384,20.73265447649143,82.33566011217242,7.257474434177632,6.917194469569834,20160628.2938848,10.5246756622576,JFc,546,4,74,,,,,,17.1,4.5,,,,,,,,
"     C/2017 D2 (Barros)",.9981990633138981,2.485874358277638,31.26563900804556,331.042014146347,334.3397511921435,2758.160157744313,20170714.5340742,51283.6935935113,COM,594,,433,,,,,,13.6,5.25,,,,,,,,
"     C/2017 D3 (ATLAS)",1.002436391802928,4.971285980981773,125.5700385265896,186.6181732510711,340.7674986319973,,20170426.7421026,,HYP,788,,523,,,,,,11.1,4.5,,,,,,,,
"     P/2017 D4 (PANSTARRS)",.6289061298157814,2.754633813186274,10.33958660470998,266.1039589133582,209.7976531261214,12.0913878245132,20160906.6407382,20.2245255651256,JFc,123,5,72,,,,,,16.3,4.5,,,,,,,,
"     C/2017 D5 (PANSTARRS)",.9807654310045604,2.167198881426453,131.0385079092644,92.72103977786205,287.8223218687593,223.1769595387887,20170108.8653782,1196.0040913799,COM,73,,75,,,,,,14.7,13.75,,,,,,,,
"     C/2017 E1 (Borisov)",1.002574245322817,.9006625155330636,14.55415195179485,142.7328256699739,152.473457204951,,20170410.1386373,,HYP,116,,183,,,,,,14.0,32.,16.5,5.,0.03,,,,,
"     C/2017 E2 (Tsuchinshan)",.8908894952957762,2.353028446416134,79.16979184456505,11.56209960220199,89.46316297824248,40.77807891661389,20160512.2297298,100.149577514415,HTC,89,5,149,,,,,,14.5,4.5,,,,,,,,
"     C/2017 E3 (PANSTARRS)",1.012963607247163,5.925857551015699,70.71907166486929,220.7426831188265,334.2687075980025,,20170606.8897039,,HYP,2380,,614,,,,,,5.7,10.25,10.3,5.,0.03,,,,,
"     C/2017 E4 (Lovejoy)",.9989624088491835,.4935725501731164,88.18683741206246,223.171811393429,87.24405447283101,950.8879996321396,20170423.3145511,10375.1721480833,COM,46,,642,,1.753110760527948E-7,-7.617056952215632E-8,,,15.6,29.75,,,,,,,,
"     C/2017 E5 (Lemmon)",.9953262636276546,1.782770293244231,122.6369172783317,206.1908710630372,306.7448126963802,761.1059128566814,20160610.8471785,7449.97761049125,COM,108,,84,,,,,,14.3,7.,,,,,,,,
"     C/2017 F1 (Lemmon)",1.00410815241111,4.499797958010393,146.4798027072322,158.7395389992406,64.81279889140275,,20171130.9921637,,HYP,407,,89,,,,,,8.3,13.75,,,,,,,,
"     C/2017 F2 (PANSTARRS)",1.005195458253611,6.927697258269346,42.50766550652644,38.66800611750756,134.9019457425133,,20171126.1885603,,HYP,705,,73,,,,,,7.0,11.5,,,,,,,,
"     P/2017 G1 (PANSTARRS)",.6612112774168374,2.621033404362085,3.53392526045706,259.3566869549624,218.5520682259589,12.85193384423751,20160514.0647027,21.5190759405643,JFc,24,7,26,,,,,,16.8,4.5,,,,,,,,
"     P/2017 G2 (PANSTARRS)",.6503128039302977,2.846253064568043,47.90624451126158,79.8196272076933,105.9391341631882,13.43259898697065,20170613.9141304,23.2219600184926,HTC,130,5,165,,,,,,12.9,10.,15.4,5.,0.03,,,,,
"     C/2017 G3 (PANSTARRS)",.9910579163615412,2.590476039416398,159.0517068232377,279.4730263942301,73.09657324373718,576.7993270876916,20170415.0312568,4930.82376222983,COM,343,,155,,,,,,14.5,9.25,,,,,,,,
"     C/2017 K1 (PANSTARRS)",1.002094016156089,7.285700456623996,154.0082962659074,225.6418434935387,4.202590776967126,,20180314.7712675,,HYP,1364,,138,,,,,,6.9,10.25,11.6,5.,0.03,,,,,
"     C/2017 K2 (PANSTARRS)",1.000376254940246,1.801336829148343,87.54127999187763,88.27114472307201,236.1353133770336,,20221220.1852486,,HYP,2940,,4829,,,,,,6.3,5.75,,,,,,,,
"     P/2017 K3 (Gasparovic)",.581179654838731,2.334207417024396,4.279069233449348,354.3283549540751,253.2094786750532,8.8123734212374,20170531.4907001,13.1575707444779,JFc,174,5,97,,,,,,7.6,29.,,,,,,,,
"     C/2017 K4 (ATLAS)",.9058544980576013,2.648085020494781,16.67870561715968,298.8972699195774,15.11191084433556,53.60707249334941,20180108.0422692,149.178668435318,JFc,646,3,556,,,,,,4.7,19.5,13.0,5.,0.03,,,,,
"     C/2017 K5 (PANSTARRS)",1.004222117866774,7.680279236066036,82.25775849778118,102.3757997353607,171.7157588750072,,20200322.4576801,,HYP,1139,,116,,,,,,6.6,8.75,,,,,,,,
"     C/2017 K6 (Jacques)",.9982211440012915,2.002755660887667,57.25118272994602,85.05418657450336,303.8383837170613,2249.731687533718,20180103.1364642,37778.0002566917,COM,626,,475,,,,,,12.1,6.25,13.7,5.,0.03,,,,,
"     C/2017 M3 (PANSTARRS)",.9732349869693676,4.656282679889832,77.50684254894755,6.99726581720026,110.3254736949202,343.2817268821265,20170428.2763875,2294.64771877148,COM,356,,65,,,,,,7.3,15.5,,,,,,,,
"     C/2017 M4 (ATLAS)",1.001084237480781,3.251702020087642,105.6570899144157,65.86834588032342,167.6525920559625,,20190118.3400390,,HYP,1387,,3290,,9.025948340894811E-6,8.883206192298023E-7,2.184126710195829E-6,,9.3,6.25,,,,,,,,
"     C/2017 M5 (TOTAS)",1.003738424816829,5.989567149896836,15.88484346797461,216.2632680339553,92.65746273893599,,20180602.9439533,,HYP,1366,,461,,,,,,6.6,10.75,11.1,5.,0.03,,,,,
"     C/2017 O1 (ASASSN)",.9964249053619113,1.498687035561358,39.84841375444169,25.80948789463183,20.90784338484227,836.9054321698433,20171014.7851628,8583.0830318743,COM,601,,2873,,,,,,12.3,8.75,,,,,,,,
"     P/2017 P1 (PANSTARRS)",.3084664315048536,5.438116682935968,7.70155352264789,221.3938442957773,122.270978306229,10.28958456161796,20180618.5840165,22.0526652522797,JFc,446,5,46,,,,,,14.2,4.5,,,,,,,,
"     C/2017 P2 (PANSTARRS)",.997966525245122,2.461776753729542,50.08485640701119,165.5463586341557,132.2388051070142,2418.789579157206,20171206.5636793,42123.3617907562,COM,307,,50,,,,,,9.3,23.75,,,,,,,,
"     P/2017 R1 (PANSTARRS)",.1948203716773859,3.327212462443799,2.57318141878953,143.6514709235502,178.3589062738405,4.937309751997208,20170408.0960583,8.40020405259894,ETc,172,5,71,,,,,,16.7,4.5,,,,,,,,
"     C/2017 S2 (PANSTARRS)",.823110962000437,3.614508152770709,12.68335016260375,62.42779170726628,305.9728760915686,37.25301188857451,20170829.3393192,92.3699343967453,JFc,175,4,67,,,,,,7.7,19.75,,,,,,,,
"     C/2017 S3 (PANSTARRS)",1.000077962526293,.2084458883736399,99.03865266185421,171.0424918261466,255.8922310339763,,20180815.9483681,,HYP,351,,986,,,,,,13.2,8.25,,,,,,,,
"     P/2017 S5 (ATLAS)",.3131071069904423,2.178139955350905,11.84918790686661,252.3923324016601,99.91884595441461,4.163867590563819,20170727.9575613,5.6468121488955,ETc,180,4,426,,,,,,15.9,4.5,,,,,,,,
"     C/2017 S6 (Catalina)",1.001407300841813,1.54293044245812,152.8268124520004,130.8731223491645,134.6854097804648,,20180226.9325659,,HYP,337,,247,,,,,,15.3,4.75,,,,,,,,
"     C/2017 S7 (Lemmon)",1.002499815885911,7.614408126154748,124.2247425576759,262.7884159434695,187.7473830131949,,20170527.8866863,,HYP,1056,,157,,,,,,6.7,10.,10.7,5.,0.03,,,,,
"     P/2017 S8 (PANSTARRS)",.3935280558465954,1.682990982905783,29.8510671207603,191.8022455158354,254.5670252811099,3.867112361957528,20180128.6455657,4.62290334788196,ETc,137,4,174,,,,,,18.1,4.5,,,,,,,,
"     P/2017 S9 (PANSTARRS)",.3045179825266096,2.195183306618477,14.13799199888711,146.215861305024,237.9014969583235,4.117512784628673,20170723.5699726,5.60770981008573,ETc,33,7,39,,,,,,16.8,10.,,,,,,,,
"     C/2017 T1 (Heinze)",1.000345786802034,.5806547254801013,96.83375647604693,102.3159450857234,96.91627909591816,,20180221.7081732,,HYP,262,,1005,,4.684788318732516E-8,-1.614069446285346E-8,,,11.9,14.,17.0,5.,0.03,,,,,
